,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
7518,B002RKSZJO,"[0, 0]",5,I liked it. I thought it was well done and way ahead of its time. Kind of neat someone coming up with stuff before it was invented.,"10 21, 2013",A2FVZQZYCBZ2JP,Daniel farthing,Nice,1382313600
7519,B002RKSZJO,"[0, 0]",5,"I first read 20,000 Leagues Under the Sea more than 50 years ago. It was, and still is, a first rate adventure tale. Jules Verne combines action, oceanography, biology, and a bit of philosophy in this epic story. I encourage young readers to take the plunge as I did years ago and devour this novel. Older readers should experience it once again. It is a story to be enjoyed over and over again!","12 31, 2012",A3SX41N43KCSE1,David T. Gato,A Journey Beneath the Seas,1356912000
7520,B002RKSZJO,"[0, 0]",4,"Another classic,, imagination and creative writing at its best.  I would wish every young person would read these books and have them in their own library.","09 12, 2013",AJYMESDKSK6HD,dilly,Twenty Thousand Leagues under the Sea,1378944000
7521,B002RKSZJO,"[0, 0]",3,This is the 5th time in 25 years I have tried to read this and I have never enjoyed it thoroughly. I can see the intrigue for some but I found it a bit of a snore. Great for helping you fall asleep though.,"03 23, 2013",A4JZOZEZ8NLUA,Diva,Slightly Boring,1363996800
7522,B002RKSZJO,"[0, 0]",4,"This is one of Verne's better books. It's evenly paced, with believable characters, and balanced dialogue.However, it suffers from the same malady as all his books do, that it was padded out with unnecessary facts until in stretches it tends to read like a museum tour guide.Still, it's an enjoyable read and also made a decent movie.","12 16, 2013",A2RFN1PQDVN5ZV,El Coolios,not a bad read,1387152000
7523,B002RKSZJO,"[0, 0]",5,"This is a terrific old classic. I enjoyed receiving in via iPad kindle app., I did not have to wait for it to be delivered through Snail mail and can begin reading it quickly.","06 2, 2013",A21ODXS11KYHC3,Godzchild,Verns,1370131200
7524,B002RKSZJO,"[0, 0]",5,"This Jules Verne story is another classic that took a different tack from what I expected. It kept me engrossed from start to finish. It makes me sad I did not take his writings seriously earlier in life. But, better late than never. I recommend the book.","12 19, 2013",A1OHZBNRQJ39OT,"hombre243 ""Ron Baum""","20,000 Leagues Under the Sea",1387411200
7525,B002RKSZJO,"[1, 1]",4,"My exposure to science fiction is embarrassingly limited, so who better to remedy it than Verne?  Twenty Thousand Leagues Under the Sea was a groundbreaking work.  It particularly established hard science fiction at a time when technology could not help but change the way we looked at the world.And therein lies much of my criticism.  With its frequent calculations of the size of the submarine and what not, it sometimes reads like a math textbook.  Sadly, I do not take the same interest in the science as Verne so obviously did and other readers may.  The descriptions of life at the bottom of the sea, on the other hand, make me want to visit an aquarium post-haste.  Twenty Thousand Leagues Under the Sea is very much the type of science fiction that revels in the `science' part.That is not to say that Verne does take advantage of speculative fiction to use the ""speculative"" portion to explore human nature.  Captain Nemo is as fertile ground as Captain Ahab for this.  And our narrator has even less to say about his captain--he is consistently nave, to the point that the subtleties of Nemo can be at first lost.  However, over the course of the novel it becomes apparent that all is not well.  We are never told what great sin civilization has done Nemo, rather we must wrestle over whether any sin could justify his actions.  The action is quite light and the plot slow-placed.  Most of the book is devoted to a tour of the wonders of the deep, with Nemo's gradual, swirling decline in the background.The titular ""twenty thousand leagues"" refers to the distance covered by the Nautilus over the course of the book--well over twice the circumference of the earth--not the depth to which it sinks.  There is no good reason to think the latter, but I was nonetheless confused on this point for years.Of course any book this old will not age evenly.  Captain Nemo's conservation instincts are a bit off-base.  Shortly after chastising the whaler Ned Land for seeking to hunt southern whales, which he describes as ""inoffensive creature[s],"" he gleefully slaughters a herd of ""cruel, mischievous"" sperm whales.  Hardly sustainability at its best.  But perhaps Verne too expected us to recoil with Land at the bloodbath (how odd it is to side with the whaler over the conservationist).Verne is as successful as any science fiction writer at his predictive science and technology.  Sometimes it's incredibly accurate--Verne describes a light bulb a decade prior to its invention, the crew of the Nautilus communicate with an invented language a little under fifteen years before the invention of Esperanto, the South Pole is on a southern continent, and the Nautilus is largely built and operates like modern submarines (especially the double-hulled design).  Other times, it's less so--a workable electric bullet has yet to be invented.  Verne also repeats errors of his day--e.g., the misplaced notion that malaria was caused by ""foul air.""Verne wrote at an exciting time.  The south pole had not yet been reached and the first trans-Atlantic (telegraph) cable had recently been laid.  We were just beginning to understand electricity.  The ocean remained a great, unknown frontier.Verne frequently uses archaic or technical terms for the sea creatures encountered.  Sperm whales are called cachalots, walruses are called morse, and sea horses are called hippocampi.I read the Kindle version of Twenty Thousand Leagues Under the Sea offered free through Amazon.  There are a handful of typographical errors, but not enough to be overly distracting and none that cause confusion.  Most bothersome is the degree symbol is replaced by a question mark throughout--a common error as the submarine's latitude is frequently given.  It includes neither a foreword nor an afterword.  I also own an old Educator Classic Library edition from 1968.  It contains numerous added illustrations and helpful definitions and explanations throughout the text (directly next to the relevant text in the margin so they do not affect readability like a footnote or endnote would).  These are particularly helpful for an older hard science fiction novel.  It also contains a ""backword"" with helpful information about Verne and the history of the submarine.","11 22, 2011",A1LW3XGXYP98BW,H. Pace,The Original Science Fiction Classic,1321920000
7526,B002RKSZJO,"[0, 0]",5,"Reading this book makes me happy, sometimes the author does get a bit too wordy, but the story is so intense and the characters so well written that you don't really care.","02 4, 2014",ACPYT9KCCKX6X,Jen N.,Love!,1391472000
7527,B002RKSZJO,"[0, 0]",3,"The idea of sailing the seas in a submarine would have been amazing and exciting when Jules Verne wrote this book, but now in the 21st century when this is an everyday thing the book has lost its appeal.  Unlike his other well-known book, The Mysterious Island, this one didn't have that much of a plot, other than the submarine story.  I love reading classics, and really enjoyed the other aforementioned book, but not this one.  There are pages of lengthy descriptions of fish, plants, coral, etc. which gets tiresome after a while.  I recommend you skip this one, and read Verne's other book.","04 19, 2014",A2WJCE8VF3STFW,Judith,Showing its age,1397865600
7528,B002RKSZJO,"[0, 0]",4,An mysterious tale of adventure and vengeance.  It was a bit wordy regarding studies of the naturalist with terms I am not familiar with but enjoyable all the same.  This is a classic I had missed up until now but am glad I read it. It was easy to get through.,"01 12, 2014",AFB5YCIEYTBQ8,"Katie LeQuia ""starzykat""",A good classic read,1389484800
7529,B002RKSZJO,"[0, 0]",3,"Verne isn't much of a story teller and here things are no exception. It could be just me, but I see a little but of Atlas Shrugged in this tale. It's a but like Atlas Shrugged and the Bioshock video game had an incestuous encounter and one of them gave birth to their own grandfather. Not terrible, and if you like Jules Verne this is pretty representative of his work.","04 3, 2014",A3V7NIQOIKYFP2,Keith Whitcomb Jr,Adaptations are better,1396483200
7530,B002RKSZJO,"[14, 14]",5,"[NOTE: This review pertains specifically to the free public domain ebook edition offered in the Kindle Store, though its remarks are relevant to any other edition to which it may (unintentionally and erroneously) be attached.]This is the ""classic"" old translation by Louis Mercier most of us read and loved. But a good bit of the novel was left out, not so much that the story was greatly altered, but still not as Verne wrote it and intended it to be. Fortunately, there is another free public domain version available which I would encourage you to also download and read; this is a modern translation by F. P. Walter and it is unabridged. It may be found in the Kindle store by typing: Verne Vingt Mille English. The title is French but don't worry, the book is entirely in English with an informative introduction by Walter. This great new translation is wordier than the old one, but it comes as close, in English, to what Verne actually wrote in French--and it is complete. I would strongly urge you to compare them--especially if you are a true Jules Verne fan.FYI: Be aware of two other excellent, new, modern transltions of ""20,000 Leagues"" available in the Kindle Store, one by Anthony Bonner (Random) and another by Mendor Brunetti (Penguin). Both are pretty good, though I lean toward Bonner's. You may wish to sample and compare those to the two public domain translations by Mercier and Miller (mentioned above). Have fun deciding.","04 1, 2012",A295A2TPG8JJ7Y,Librarian,Old vs. New Translation,1333238400
7531,B002RKSZJO,"[0, 0]",5,"Jules Verne as  the first fiction edit we to inspire and lead my mind into the world of science fiction. He still entrances me and keeps me turning the pages. The thrill of the action, romance of the journey, the intrigued the characters do not fail the reader, an  the end is definite. Very good reading for anyone young or older!","04 15, 2013",A2B0NEHJW8KODT,Martha Silcox,Twenty Thousand Leagues under the Sea,1365984000
7532,B002RKSZJO,"[0, 0]",5,"If you like sea critters, this is the book for you.  I've never seen the monsters of the deep (thankfully), but if you ever wanted to learn the French names for fish and cetaceans, here is a good freebie.","05 10, 2013",A2G3C7LJGXLEGF,"mcampey ""Music Lover""",Critters!,1368144000
7533,B002RKSZJO,"[0, 0]",5,"Love Verne, this is a childhood favorite, one of my early copies was a gift from my grandmother so it will always be one of my faves","07 20, 2013",A10CTHRWD9P9IB,"MJ ""Sconi""",Good Book,1374278400
7534,B002RKSZJO,"[0, 0]",5,This was a great classic story that I have not read since I was a child. An amazing journey and still a great read for all ages.,"03 8, 2013",A1M77P7N981HA4,nomad327,A classic tale,1362700800
7535,B002RKSZJO,"[0, 0]",5,"A mesmerizing story.  Thinking back to the movie with Kirk Douglas, Peter Lorre ,and other great actors, which I saw on the big screen......this book actually took you through the 20,000 leagues.  Such detail that could not have been even considered on the cinematic presentation. Great job.","08 27, 2013",A2QBBMEHWZATA4,Richard McElhaney,Twenty Thousand Leagues under the Sea,1377561600
7536,B002RKSZJO,"[0, 0]",5,If you only know the Disney version of this story I advise you to read the original version because the characters are a bit more rounded out than their big screen counterparts.,"11 28, 2013",A32A056Q9OYP7D,Ricky KImsey,Under The Sea,1385596800
7537,B002RKSZJO,"[0, 0]",4,"Written in the form of a journal, Verne describe in detail an unparalleled journey of great imagination. There are some dry spots, but overall a great read.","04 14, 2013",AAZT2O0JWUEHI,Rob,Undersea journal,1365897600
7538,B002RKSZJO,"[0, 0]",5,"Finally after reading all of the Jules Verne classics this one happened to be the last one that I read on my list. ""Twenty Thousand Leagues under the Sea"" ended up being the one I liked the most. The publication date was 1870 making Verne quite the visionary. I really enjoyed this book....details and all.","04 30, 2014",A3PU2TKU7QXF3E,RWM,His best in my opinion....,1398816000
7539,B002RKSZJO,"[0, 7]",1,"If you think that you are going to get your money for this book then you are sadly wrong. This book is long. But that is not it. I heard that %25 of the translation has been removed. It also has long words and uses longitude and latitude. Can't they be something like ""near Asia"". I will never read this book.","07 13, 2013",A2RCFEG5VD7T1D,shmooshmoo,Classic? No way.,1373673600
7540,B002RKSZJO,"[0, 0]",4,"One of the classics by the science fiction master HG Wells, it reads just as well today as it ever did.  Recommended.","03 9, 2013",A8M33XHTPUMEG,"Smitty 50 ""Smitty""",Good read,1362787200
7541,B002RKSZJO,"[0, 0]",5,"Have enjoyed Verne (along with HG Wells, ER Burroughs and others) but couldn't find a lot of his works in hard copy","11 29, 2012",A2F0ETLPN3JFLO,Spaniardx,"Yes, love it",1354147200
7542,B002RKSZJO,"[0, 1]",2,I can not describe how much I did not enjoy this book. It took me 5 months to read it for a reason and I consider 5 days a long time to read a book. So much description and no plot made this book feel like it was 1000 pages long. It just never got anywhere. I cared nothing about any of the characters and finished it only so I could say I did.,"08 30, 2012",ADKIWW3EK3GWT,Stephanie Mark,a trial to read,1346284800
7543,B002RKSZJO,"[0, 0]",5,"Yet another great classic book,this is,as it has been for a LONG time,a must read for sci-fi lovers. Nice to have it digital :)","12 30, 2013",ARUR102NBUZZP,Stephen Sammons,Another great classic,1388361600
7544,B002RKSZJO,"[0, 0]",5,"I am so glad I found this book on my Kindle.  It's hard to believe it took me so many years to read it.  I enjoyed it so much.  I can't explain how I felt reading this, it was so up-to-date.  I would recommend this to anyone with eclectic taste in reading.  Thank you.","11 25, 2012",AGFJ3DPS5ZXAW,Susan Copeland,happyreader,1353801600
7545,B002RKSZJO,"[0, 0]",3,"I finally read this classic the only problem I had with it is we live in this world today, but while reading you must remember the time that it was written to keep you involved in the story","07 2, 2013",A33SB0SPTD0PAP,Tracy Stevenson,a good classic,1372723200
7546,B002RKSZJO,"[63, 67]",4,"This is Jules Verne's classic tale of undersea adventure, as best I can tell based on the 1873 translation by Lewis Mercier. Since that's been the standard English translation for over a hundred years, it's probably the one you remember reading way back when, and the edition you'll be familiar with.Re-reading this as an adult, and an adult who's spent twenty-plus years since then reading science fiction, I did have to remind myself more than once how amazing the then-future technologies Verne describes, like electric rifles, undersea diving suits, electric motors, etc., would have been to his contemporary readers; the book was first published in 1869, a mere five years after the Confederate submarine Hunley became the first submarine to sink an enemy warship (and sank itself in the process).  At times I found myself mentally substituting ""outer space"" for ""under sea,"" just to help me analogize the situation. Despite that,  the plot and action were as riveting now as they were when I first read it twenty years ago. I did find myself, now as then, skimming over much of Verne's extensive scientific descriptions of undersea flora and fauna, etc., but that might be my own failing as a reader -- when I did take the time to read Verne's descriptions, I did sometimes catch the same sense of aquatic wonder I remember from watching films like _The Life Aquatic_.From what I've read, the Mercier translation this is based on contains a number of translation errors, cuts out about 20% of the text, etc. Corrected, completed, updated ebook editions of this classic are available on Amazon, but they cost money -- I've been unable to find an out-of-copyright, corrected, complete, and free edition. For readers on a budget, though, this is probably the version you remember, and if read in the right way -- keeping in mind the era in which it was written, and skimming whenever the science gets too dry or detailed for you -- it's still quite entertaining.Verne did write a sequel, _The Mysterious Island_, also available in the kindle free store; the better translation is available here:The Mysterious Island.","06 8, 2010",A1KPDKD7VYRE3B,T. S.,"Classic of science fiction, some minor flaws to a modern reader",1275955200
7547,B002RUA56A,"[2, 2]",3,"Joe has a job that requires him to travel a lot, but he also has his old family home that needs attention while he is away: the solution is to hire a house sitter. Tess is desperate for a change and an escape, so when she sees the ad for a house sitter she makes a call and throws all her belongings in her beat-up car and drives 6 hours even though he didn't really offer the job and she did kinda accept it. Now Joe has a house sitter with a small child filling his home and changing everything around him. When did life get so complicated?First off, this story was a great story. There was great character development, great analogies, and great romance. If everything was so ""great"" why am I only giving it 3 stars? Well, a few reasons really.Firstly, everything was so drawn out. Yes, it did help with the grounding of the characters and the changes in their emotions, but oh it just took forever for anything to ever happen.  It kinda sapped any enjoyment I had out of the story because EVERYTHING took too long. I felt like I was reading a 900 page book.Secondly, the book was written in a ""stream of conscience"" type of way where we are privy to the characters (and I mean ALL the characters) complete thought process. I'm not a big fan of this type of narrative. This is completely personal and subjective, but there you go. This narrative style also lead to the feeling of everything being drawn out.Thirdly, I had a few issues with Joe. He is a 44 year-old man who builds bridges for a living, which requires him to travel and work from different locations all the time. But, he has a woman stashed in each city. Now, these women aren't ""kept"" by him, nor do they expect commitment from him, but he shacks up with them whenever he is in their town. Now, it's not really this I had a problem with. The problem I had was that once he got into Tess' bed, he kept up with this behavior. He even talked to himself that he was a creature of habit, which is why he's now shagging another lady he has no real interest in; but Tess better not be talking to that Seb guy who came around last week asking for her. Nope, he can get his jollies off with some skank in France but she better be keeping house. Okay, so it wasn't really as bad as that, but it really rubbed me the wrong way. It smacked me of betrayal, of cheating, and of deceit--Especially because he made it seem, led Tess to believe, that all the other woman were no longer a concern...yet he goes a whoring as soon as he's gone.Usually, I'm not one for romance stories involving single parents of young children. I'm not sure why. However, Ms. Freya did such a great job in including little Miss Emmaline that she didn't detract or derail the story or romance.  Also, I loved how Tess had her friends and interests and helped define her.SECRETS was a nice contemporary chick-lit romance about how secrets can affect how you perceive life and keep true relationships from forming. A lot of bridge analogies were used, as Joe loves and builds bridges. This story is about the bridge Joe and Tess build to span their lives into a solid relationship together.","01 7, 2012",AAMU00SSB7TYG,akb--bookworm,Drawn out,1325894400
7548,B002RUA56A,"[2, 2]",4,"Secrets was a really interesting book and I'm definitely glad I read it. I was very intrigued by the premise and it sounded like a book I could really lose myself in and enjoy. I love books that help me relax and that are easy to read- Secrets was certainly one of those books!The opening of the book caught my attention and from there, I knew I would have no problem reading to the very last page. I needed to know what was going on and I wanted everything to work out for these mysterious characters! They were well written, believable and easy to empathise with. Tess, while admittedly silly and impulsive, was a fun character and I found it easy to like her. Joe definitely took some getting used to and I still don't think he's the nicest guy around but I grew to accept the way he was and his nice side completely shone by the end!Was Secrets amazing? Not really, but it was very good. It had one or two things that bugged for. I think it was dragged out too much and could have been condensed down by at least a hundred pages. I also really wasn't feeling the relationship between Tess and her daughter. It felt like Em wasn't really there most of the time and Tess didn't really seem to engage with her. Other than those two things, I thought it was an immensely enjoyable book and at no point was I bored or contemplating stopping.Secrets is certainly worthy of four stars and I am eager to read more of Freya North's work in the future as I do think she has talent.","12 17, 2011",A2CHATY4WPCKVI,Anna,Entertaining!,1324080000
7549,B002RUA56A,"[0, 0]",4,"I think this is the best Freya North book I've read so far.  I couldn't put it down for the first half.  The heroine was an attractive character and though I couldn't really identify with her seeming lack of basic common sense in some areas, North's manages to hook you and get you invested in her happy ending.  The Hero, Joe, however was the most interesting.  His journey from being the aloof commitment-phobe ""player"" to faithful one-girl-guy was very well done.  There were moments which bothered me but which were ultimately realistic (SPOILER ALERT:  I'm referring to his continuing with Nathalie even though he'd already begun something with Tess.  END SPOILER ALERT) and made the book that much more interesting.  The whole thing is very satisfying and this is one of the best contemporary romances/chick-lit books I've read in a while.  Though I loved it and couldn't put it down, I have to admit that most people would probably find the second half a bit too long.  There was a bit too much emphasis on the bridge metaphor (Joe builds bridges for a living) and there was a bit too much repetition which should have been better edited.  That said, this is one of Freya North's best books.  Loved it!","07 18, 2013",A1LV6ASU8XVF1B,Claire,Loved it,1374105600
7550,B002RUA56A,"[0, 0]",4,"Joe loves his life as he has a great job building bridges around the world, lives in a wonderful house in Saltburn by the sea, and has no dangling relationships.  However, being away a lot, Joe needs a house sitter to walk Wolf, but she must respect his quiet.  He advertises in the Cleveland Gazette.  London manicurist Tess applies for the position.  She arrives for the interview with her eighteen month old daughter Em.  Although he wants no noisy children and does not like the fact she never mentioned Em, Joe gives her the job temporarily mostly because she likes the garden.Joe and Tess forge a tentative relationship, but he finds it odd that she fears beaches.  As they begin to open up to one another, Joe learns Em's dad is Dick an irresponsible singer while Tess finds out why he relishes bridge building.  As their threat of leaving abates, an attraction grows between them, but though he reaches out into the darkness with a need to be a Friend and Lover to her and a father to Em, her fears cripple her from crossing the bridge.Although the reason for Tess' trauma seems a bit weak, fans will appreciate this contemporary romance starring a reclusive male and a neurotic female.  The support cast to include Em and Tess' BFF Tamison and sister Claire are bridges to the story line as they anchor past and present.  Readers will enjoy this engaging tale of a traumatized single mom finding love but contentment is much harder to achieve.Harriet Klausner","01 3, 2012",AFVQZQ8PW0L,Harriet Klausner,engaging contemporary romance,1325548800
7551,B002RUA56A,"[1, 1]",4,"This story features a slow simmering burn that starts in Tess and Joe's hearts until it eventually consumes their entire being. This is not the type of love story that would traditionally interest me but the notion of an Englishman falling in love with his housesitter piqued my interest. I'm very thankful that it did. While this type of story may not be something I would normally read, Secrets is definitely a book that I would read again.Tess and Joe seem to have much similarity, yet many differences as well. Both seem to have a stubborn streak in them, and a quick wit that makes their banter truly entertaining. They both harbor secrets they are not willing to relinquish while still seeking to learn what the other is hiding. Tess has a stronger inner strength within this story than Joe does. She is willing to throw caution to the wind and see where it takes her. It is one of the reasons she took the housesitting job in the beginning. Joe however, seems to be a little more reluctant to change, and clearly has demons in his past that continue to taunt him.The love story between Tess and Joe is not the immediate mind numbing attraction that many love stories have. I actually appreciated this different type of growth and it made this story stand out from many others I have read. I like that Tess and Joe start off as acquaintances who eventually grows into a friends that graduate to becominging lovers. While this may sound like it may be a little too slow or drawn out it actually read very well and keep me interested and wanting to find out more. Even after I completed the book, I remembered the characters' names, which with the amount of books I read is a feat within itself.This is a story that I would recommend to anyone who loves a good love story whether it be a traditional romance or a more contemporary one. I think that all fans of romance could really curl up on the couch or in the bed and loose themselves for hours while learning Tess and Joe's secrets.Originally posted at the Long and Short Romance Reviews.","01 2, 2012",A13QTZ8CIMHHG4,"LAS Reviewer ""The Long and the Short Of It Re...",Engaging Read,1325462400
7552,B002RWKROI,"[0, 0]",5,"The only problem I found was that the First Book of Nephi the Chapters are hidden.  It took me some time to figure out how to get into the chapter selection screen.  Once I found it they work very well.Thank you,Dale","02 28, 2013",A3NMD5QVJLYPQT,Dale DuRee,I  love these scriptures,1362009600
7553,B002RWKROI,"[0, 1]",5,I love this book and it's functionality. Great in Sunday School because I can get to the chapters and verses very quickly.,"12 16, 2012",A3MFRSA5HDCB67,Ellie,Love it!,1355616000
7554,B002RWKROI,"[0, 0]",5,"I believe in this book and all that is in it.  With prayer, moments to ponder and think about it this is one of the best books.  The bible the other.","01 15, 2014",A1MIMPW0EEFTXO,Faun,Foundation for my belief,1389744000
7555,B002RWKROI,"[95, 101]",5,"After reviewing the available LDS scripture inventory for the Kindle, I selected this product.  At first review today, I am quite pleased with the format, layout, and navigational ability.  Of course I will have to see how they work in actual performance, in Church under quick ""find and read"" timetables, but then I am well past the need to have a scripture blast.  I recommend it to anyone who is concerned about the content and format.  After a bit of time in use, I will come back and provide further input.  Well done, guys.","10 14, 2009",A3KOWKCU9ZDGYO,Gordon Ryan,At First Review,1255478400
7556,B002RWKROI,"[0, 0]",3,"It really wasn't what I was looking for. They were ok just not what I wanted. I wanted something that was a little easier to navigate and I wanted to be able to bookmark and highlight things I wanted to get to easily. These options may have been there, I did not open and look to carefully because there were things that was not there I wanted.","05 21, 2012",ASISHIJZUF5FC,"Karen M. Wall ""Texasgrannyw""",Scriptures,1337558400
7557,B002RWKROI,"[0, 0]",5,"The Scriptures are at the very top of my &#34;must read&#34; list - and I read them every day with my husband, as well as on my own.  I have read them many times and will continue to do so.","01 11, 2013",ALRRFTG9HSES7,Linda O. Stokes,Incredibly wonderful,1357862400
7558,B002RWKROI,"[0, 0]",5,"I love the book and I think the formatting looks pretty close to the real thing, excluding the columns. I like how it's searchable by book of scripture, book and chapter, I just wish it was searchable by verse as well.","12 4, 2012",A26PD4XKALXK0W,Mark LeGrand Messick,Great Book,1354579200
7559,B002RWKROI,"[0, 0]",1,"Bought ths book and then I found out about this blog that took materials from the official church website and converted them to MOBI format. And the best part...it's free. If I could I would rate this 0 stars. Someones trying to pickpocket you, so don't fall for it. Here's the link nk: ldskindlemobi.blgspot.com","08 26, 2012",A3DH51D04I3GX2,NotWorhtIt,BETTER SOLUTIONS,1345939200
7560,B002RWKROI,"[12, 12]",4,"but it is OK. They are nice for reading, but not for studying, as there are NO cross references. All the other material is nice, and good to have. A bit too pricey. I think that it is probably the best set for Kindle. This set is not good for class. It is a lot faster to flip pages than to go through all the tables of content. That plus the slow refresh rate of the Kindle and how long it takes to move the cursor make navigating these scriptures a time consuming task.It is nice to have as backup scriptures and a good resource to have, if my Kindle is with me, when not at church. It sure beats having a 'quad' in your backpack.","09 24, 2010",A1W37ZH34LV81K,Pines,"Not a full set of scriptures, but...",1285286400
7561,B002S527E2,"[0, 0]",4,Good up and down read. I like the ending so much don't even need to read the second book they got their HEA so I'm good,"01 11, 2014",A3PPXRGPQFBOVP,"Antonia R. Cousar ""Rosie""",I liked it a lot,1389398400
7562,B002S527E2,"[0, 0]",5,"This was an intriguing, eventful story that captured my attention & managed to keep it through the entire book...I fell in love with the Characters & their individual stories that intermingled with the main character & the town of Bly, Kenntucky....Through all the struggles, the heroin survives...GREAT read indeed...","01 13, 2014",A5NM6JG4YBUQK,Beverly Bobo,"PROMISES: A Story of Love, Betrayal & Revenge...",1389571200
7563,B002S527E2,"[0, 0]",5,"This book started out with one interesting plot, thenout of nowhere , it takes a sharp left into anotherstory even Juicier !","02 8, 2014",A1JZZUE75N0Y4T,JACQUELINE WATSON,Full of surprises,1391817600
7564,B002S527E2,"[0, 0]",5,What a refreshing and exciting book this was. I love reading a about strong women. The main character was strong but also lovely and wise. Besides a beautiful love story there was intrigue and lots of heart stopping action. I could hardly put it down!,"01 23, 2014",A1HADMS0O2Q4F5,"Jo Gibbs ""Jo Gibbs""","Promises:A Story of Love , Betrayal & Revenge",1390435200
7565,B002S527E2,"[0, 0]",5,"Since I have lived in Kentucky all my life, I really enjoyed reading a book about a coal miner's daughter who worked hard and excelled","11 25, 2012",AUU5I156NNOXV,Linda Hood,Kenucky native loves this book,1353801600
7566,B002S527E2,"[6, 6]",5,This book has everything you could ever want in a great book - wonderful characters and a great story that is well written. I highly recommend it. I couldn't put it down.,"04 14, 2012",A34OBEXAKFRMAA,Marilynn Layden,The best book I have read in a long time,1334361600
7567,B002S527E2,"[0, 0]",3,I had difficulty getting into this book when I tried to read it.  But I'm very picky about books so I hesitate to give any kind of review of it.  I think it was well written but the subject matter isn't one I'm usually interested in.,"08 11, 2013",A15H8H0ZE3D28D,Patricia Davis,Okay book,1376179200
7568,B002S527E2,"[2, 2]",5,very nice story about  a girl making it big and not letting it get to her head. a little preachy though,"05 31, 2013",AR86MLCPMEW4U,teufel,nice,1369958400
7569,B002S527E2,"[6, 6]",3,"The first half seems more suitable for teenage readers but I've started the second half and the story is becoming more interesting.  So far, the writing is descriptive in an interesting way and the love interest is developing but I have a feeling the ending is predictable.  The story is written in a wholesome way, not trashy.","07 16, 2013",A2GQN0TPXUKYRM,Woodswoman,I'm only half-way through this book.,1373932800
7570,B002S527E2,"[0, 0]",4,"I loved the book, I thought it was well written very detailed characters with a good plot. I love story with spunk. I would read it again, loved how she made it on her own and pulled her family in to help. GOOD GOOD READ.","10 7, 2012",A2WLZHSEBGTXDV,wss,promises,1349568000
7571,B002SB8RN6,"[1, 2]",2,"I read the reviews and many of them praised the ""science"" and ""research"" that went intoPeak Erectile Strength Diet, but after reading this short, interesting tract I can find neither science nor research on these pages.  There is nothing here but bold, unfounded assertions based on the typical social justice meme that seeks to perpetuate the lifestyle of subsistence farming peasantry at the cost of everything modern and everything truly scientific.The recommendations that so many people praised with such blissful closed-minded endorsement are pretty simple:1. Exercise more2. Eat organic foods3. Become a vegan or as close to it as you can tolerateWhile these suggestions are indeed fitting and appropriate for the descendants of French, Indian, Chinese, and Spanish peasants, the rest of us cannot survive on such meager fare.  If these ideas were so very helpful to the peasants, then why did they work so hard to abandon their ancient ""healthy"" lifestyles in favor of rebellion, destruction of the aristocracy, and modern living?  A vegan diet leaves a person physically weakened, emotionally impaired, and dependent on someone else for daily guidance.  In short, it creates peasants and there is a profound move through the modern world to convince you and I and everyone they can reach that we need to become peasants who do nothing but slave away in the factories and commercial farms established by the modern elitists for the benefit of the elitists.Early onset erectile dysfunction is founded in genetics. It is the result of countless generations of humanity that did not live beyond thirty years of age because their world was violent and their climate harsh.  While diet may, in some cases, have a minor impact on erectile function, it will never have the huge impact books like this one are claiming it will have.  The reason a starvation diet and hard exercise can, in some cases, bring minor improvement to reproductive function is because it stresses the physical animal beyond enduring and forces the genes to seek to reproduce in a younger, stronger specimen.The suggestions in this book will be helpful, but they will not transform an impotent or semi-impotent fifty or sixty year old into a breeding stud capable of marathon sex sessions.  Such claims are hyperbolic at best and downright deceptive at worst.  It is a pleasant lie designed to convince men to abandon their core strengths and become mild-mannered urban dwellers who won't argue with police and will consistently vote for bigger government and more government intervention into their daily life.If you truly want to know why your body is failing at forty, then you need to be readingThe Selfish Gene,Principles of Paleontology, andHard Evidence: Case Studies in Forensic Anthropology.The one thing the writer does get right is that replacing the candy bars and ice cream in your diet with dried fruit and dry roasted nuts will do wonders for your emotional life, your physical life, and your sex life.  But that's a far cry from abandoning your morning bacon and eggs in favor of powdered maca root/cocoa smoothies with a side of green tea.","08 20, 2013",A50EGYZY7RHGI,"Brian K. Miller ""Greyhawk""",More social justice praise of the peasant life,1376956800
7572,B002SB8RN6,"[6, 7]",5,"At last a book about the malady that affects onlymen and contains all natural solutions. No longerdo men affected by this insidious dysfunction of theirbodies have to rely on those prescription pills thatnot only come with severe side effects but just mightkill us. The author  tells us which foods to eatthat might help with this dysfunction.I control my Diabetes with diet, and it's nice toknow that even this malady can be treated with diet.All men, no matter what their age, should get andread this book.Charles Swope","05 13, 2011",A29IZBVNRPTR7L,Charles Swope,"THE PEAK ERECTILE STRENGTH DIET  Myer, Lee (2009). Peak Erectile Strength Diet (Kindle Location 15). Unknown. Kindle Edition.",1305244800
